# Table of selected background quantities
# All densities are multiplied by (8piG/3) (below, shortcut notation (.) for this factor) 
# Densities are in units [Mpc^-2] while all distances are in [Mpc]. 
#    1:z                      2:proper time [Gyr]      3:conf. time [Mpc]       4:H [1/Mpc]              5:comov. dist.           6:ang.diam.dist.         7:lum. dist.             8:comov.snd.hrz.         9:(.)rho_g              10:(.)rho_b              11:(.)rho_cdm            12:(.)rho_ncdm[0]        13:(.)p_ncdm[0]          14:(.)rho_ncdm[1]        15:(.)p_ncdm[1]          16:(.)rho_ncdm[2]        17:(.)p_ncdm[2]          18:(.)rho_lambda         19:(.)rho_ur             20:(.)rho_crit           21:(.)rho_tot            22:(.)p_tot              23:(.)p_tot_prime        24:gr.fac. D             25:gr.fac. f          
       2.533633166569e+11       9.918056728460e-21       1.540900484542e-06       1.644255457175e+17       1.389086530452e+04       5.482587411532e-08       3.519435704802e+15       8.896390076678e-07       1.133845848028e+34       3.986976939079e+25       2.178432661249e+26       2.617902837968e+33       8.726342793225e+32       2.617902837968e+33       8.726342793225e+32       2.617902837968e+33       8.726342793225e+32       3.421715905403e-08       7.843592832599e+33       2.703576008449e+34       2.703576008449e+34       9.011919942260e+33      -2.339391312073e+40       1.038979689756e-04       1.672772109977e-01 
       2.516021019432e+11       1.005739550722e-20       1.551687091705e-06       1.621475350037e+17       1.389086530451e+04       5.520965523409e-08       3.494970908440e+15       8.958664807025e-07       1.102646064792e+34       3.904409061443e+25       2.133318640235e+26       2.545866589638e+33       8.486221965458e+32       2.545866589638e+33       8.486221965458e+32       2.545866589638e+33       8.486221965458e+32       3.421715905403e-08       7.627762438555e+33       2.629182310776e+34       2.629182310776e+34       8.763940951796e+33      -2.259204372730e+40       1.040192034855e-04       1.670822492965e-01 
       2.498531300330e+11       1.019869185647e-20       1.562548277434e-06       1.599010846705e+17       1.389086530450e+04       5.559612282069e-08       3.470676175210e+15       9.021375460482e-07       1.072304799031e+34       3.823551114545e+25       2.089138903272e+26       2.475812546681e+33       8.252708488938e+32       2.475812546681e+33       8.252708488938e+32       2.475812546681e+33       8.252708488938e+32       3.421715905403e-08       7.417871001311e+33       2.556835687881e+34       2.556835687881e+34       8.522785543888e+33      -2.181765988198e+40       1.041404379955e-04       1.668877415231e-01 
       2.481163158222e+11       1.034197327813e-20       1.573485860717e-06       1.576857574692e+17       1.389086530449e+04       5.598529568040e-08       3.446550322946e+15       9.084525088510e-07       1.042798427111e+34       3.744367686753e+25       2.045874101903e+26       2.407686165196e+33       8.025620550653e+32       2.407686165196e+33       8.025620550653e+32       2.407686165196e+33       8.025620550653e+32       3.421715905403e-08       7.213755099918e+33       2.486479810864e+34       2.486479810864e+34       8.288265955537e+33      -2.106981946704e+40       1.042616725056e-04       1.666936860941e-01 
       2.463915747985e+11       1.048726766048e-20       1.584499841556e-06       1.555011222087e+17       1.389086530448e+04       5.637719275012e-08       3.422592177699e+15       9.148116763932e-07       1.014103975443e+34       3.666824099793e+25       2.003505288367e+26       2.341434402150e+33       7.804781340501e+32       2.341434402150e+33       7.804781340501e+32       2.341434402150e+33       7.804781340501e+32       3.421715905403e-08       7.015255810245e+33       2.418059900815e+34       2.418059900815e+34       8.060199590377e+33      -2.034761265760e+40       1.043829070157e-04       1.665000814333e-01 
       2.446788230372e+11       1.063460328360e-20       1.595592038939e-06       1.533467536716e+17       1.389086530447e+04       5.677183309933e-08       3.398800573680e+15       9.212153581079e-07       9.861991026010e+33       3.590886393553e+25       1.962013907298e+26       2.277005674088e+33       7.590018913626e+32       2.277005674088e+33       7.590018913626e+32       2.277005674088e+33       7.590018913626e+32       3.421715905403e-08       6.822218581240e+33       2.351522686162e+34       2.351522686162e+34       7.838408876504e+33      -1.965016081469e+40       1.045041415259e-04       1.663069259720e-01 
       2.429779771968e+11       1.078400882489e-20       1.606760633877e-06       1.512222325320e+17       1.389086530446e+04       5.716923593099e-08       3.375174353205e+15       9.276638655943e-07       9.590620819188e+33       3.516521311217e+25       1.921381787601e+26       2.214349816961e+33       7.381166056537e+32       2.214349816961e+33       7.381166056537e+32       2.214349816961e+33       7.381166056537e+32       3.421715905403e-08       6.634493114598e+33       2.286816361197e+34       2.286816361197e+34       7.622721128223e+33      -1.897661541631e+40       1.046253760361e-04       1.661142181486e-01 
       2.412889545152e+11       1.093551336462e-20       1.618007445359e-06       1.491271452733e+17       1.389086530445e+04       5.756942058247e-08       3.351712366635e+15       9.341575126328e-07       9.326717845804e+33       3.443696284695e+25       1.881591134494e+26       2.153418047076e+33       7.178060156920e+32       2.153418047076e+33       7.178060156920e+32       2.153418047076e+33       7.178060156920e+32       3.421715905403e-08       6.451933247740e+33       2.223890545737e+34       2.223890545737e+34       7.412968411591e+33      -1.832615702510e+40       1.047466105465e-04       1.659219564089e-01 
       2.396116728055e+11       1.108914639162e-20       1.629334292375e-06       1.470610841079e+17       1.389086530444e+04       5.797240652650e-08       3.328413472326e+15       9.406966152004e-07       9.070076631661e+33       3.372379420365e+25       1.842624521712e+26       2.094162923109e+33       6.980543077030e+32       2.094162923109e+33       6.980543077030e+32       2.094162923109e+33       6.980543077030e+32       3.421715905403e-08       6.274396840008e+33       2.162696245898e+34       2.162696245898e+34       7.208987413665e+33      -1.769799429145e+40       1.048678450569e-04       1.657301392056e-01 
       2.379460504523e+11       1.124493780901e-20       1.640739355935e-06       1.450236468978e+17       1.389086530442e+04       5.837821337215e-08       3.305276536567e+15       9.472814914855e-07       8.820497356550e+33       3.302539485102e+25       1.804464883880e+26       2.036538309168e+33       6.788461030560e+32       2.036538309168e+33       6.788461030560e+32       2.036538309168e+33       6.788461030560e+32       3.421715905403e-08       6.101745661999e+33       2.103185815953e+34       2.103185815953e+34       7.010619315351e+33      -1.709136299068e+40       1.049890795674e-04       1.655387649990e-01 
       2.362920064074e+11       1.140291794003e-20       1.652224455029e-06       1.430144370764e+17       1.389086530441e+04       5.878686086571e-08       3.282300433529e+15       9.539124619044e-07       8.577785698670e+33       3.234145892598e+25       1.767095509036e+26       1.980499338873e+33       6.601664462909e+32       1.980499338873e+33       6.601664462909e+32       1.980499338873e+33       6.601664462909e+32       3.421715905403e-08       5.933845287936e+33       2.045312921228e+34       2.045312921228e+34       6.817709667742e+33      -1.650552509334e+40       1.051103140779e-04       1.653478322561e-01 
       2.346494601861e+11       1.156311753389e-20       1.663789589657e-06       1.410330635714e+17       1.389086530440e+04       5.919836889173e-08       3.259484045209e+15       9.605898491159e-07       8.341752683330e+33       3.167168689971e+25       1.730500031312e+26       1.926002380420e+33       6.420007934735e+32       1.926002380420e+33       6.420007934735e+32       1.926002380420e+33       6.420007934735e+32       3.421715905403e-08       5.770564991008e+33       1.989032502032e+34       1.989032502032e+34       6.630108271866e+33      -1.593976786728e+40       1.052315485886e-04       1.651573394511e-01 
       2.330183318630e+11       1.172556777185e-20       1.675436578807e-06       1.390791407283e+17       1.389086530439e+04       5.961275747393e-08       3.236826261376e+15       9.673139780376e-07       8.112214535814e+33       3.101578544645e+25       1.694662423767e+26       1.873005002616e+33       6.243350008719e+32       1.873005002616e+33       6.243350008719e+32       1.873005002616e+33       6.243350008719e+32       3.421715905403e-08       5.611777641581e+33       1.934300738572e+34       1.934300738572e+34       6.447669061747e+33      -1.539340301057e+40       1.053527830993e-04       1.649672850653e-01 
       2.313985420685e+11       1.189030027319e-20       1.687165422481e-06       1.371522882359e+17       1.389086530438e+04       6.003004677621e-08       3.214325979517e+15       9.740851758615e-07       7.888992538292e+33       3.037346731502e+25       1.659566991368e+26       1.821465941832e+33       6.071553139439e+32       1.821465941832e+33       6.071553139439e+32       1.821465941832e+33       6.071553139439e+32       3.421715905403e-08       5.457359608223e+33       1.881075016834e+34       1.881075016834e+34       6.270249990670e+33      -1.486576581409e+40       1.054740176101e-04       1.647776675869e-01 
       2.297900119846e+11       1.205734710144e-20       1.698974301689e-06       1.352521310517e+17       1.389086530437e+04       6.045025710360e-08       3.191982104780e+15       9.809037720697e-07       7.671912890675e+33       2.974445120307e+25       1.625198364119e+26       1.771345069885e+33       5.904483566284e+32       1.771345069885e+33       5.904483566284e+32       1.771345069885e+33       5.904483566284e+32       3.421715905403e-08       5.307190661437e+33       1.829313895403e+34       1.829313895403e+34       6.097712920589e+33      -1.435621435283e+40       1.055952521209e-04       1.645884855110e-01 
       2.281926633411e+11       1.222674077057e-20       1.710868673399e-06       1.333782993294e+17       1.389086530435e+04       6.087340890328e-08       3.169793549927e+15       9.877700984512e-07       7.460806575290e+33       2.912846163383e+25       1.591541490323e+26       1.722603362790e+33       5.742011209299e+32       1.722603362790e+33       5.742011209299e+32       1.722603362790e+33       5.742011209299e+32       3.421715905403e-08       5.161153880057e+33       1.778977073200e+34       1.778977073200e+34       5.929923514572e+33      -1.386412870498e+40       1.057164866319e-04       1.643997373397e-01 
       2.266064184122e+11       1.239851425135e-20       1.722844899632e-06       1.315304283464e+17       1.389086530434e+04       6.129952276555e-08       3.147759235277e+15       9.946844891169e-07       7.255509225286e+33       2.852522883548e+25       1.558581630000e+26       1.675202870374e+33       5.584009567913e+32       1.675202870374e+33       5.584009567913e+32       1.675202870374e+33       5.584009567913e+32       3.421715905403e-08       5.019135560209e+33       1.730025358100e+34       1.730025358100e+34       5.766751132206e+33      -1.338891019765e+40       1.058377211429e-04       1.642114215820e-01 
       2.250312000121e+11       1.257270097776e-20       1.734904799378e-06       1.297081584335e+17       1.389086530433e+04       6.172861942487e-08       3.125878088654e+15       1.001647280517e-06       7.055860996661e+33       2.793448862303e+25       1.526304348421e+26       1.629106686733e+33       5.430355622443e+32       1.629106686733e+33       5.430355622443e+32       1.629106686733e+33       5.430355622443e+32       3.421715905403e-08       4.881025126783e+33       1.682420636421e+34       1.682420636421e+34       5.608068727881e+33      -1.292998067858e+40       1.059589556540e-04       1.640235367535e-01 
       2.234669314916e+11       1.274933485348e-20       1.747048372636e-06       1.279111349041e+17       1.389086530432e+04       6.216071976079e-08       3.104149045333e+15       1.008658811457e-06       6.861706443800e+33       2.735598228259e+25       1.494695509794e+26       1.584278921493e+33       5.280929738309e+32       1.584278921493e+33       5.280929738309e+32       1.584278921493e+33       5.280929738309e+32       3.421715905403e-08       4.746715047341e+33       1.636125843244e+34       1.636125843244e+34       5.453752751873e+33      -1.248678181275e+40       1.060801901651e-04       1.638360813769e-01 
       2.219135367344e+11       1.292845025851e-20       1.759277438396e-06       1.261390079857e+17       1.389086530431e+04       6.259584479907e-08       3.082571047994e+15       1.015719423112e-06       6.672894398454e+33       2.678945645807e+25       1.463741271071e+26       1.540684671867e+33       5.135615572892e+32       1.540684671867e+33       5.135615572892e+32       1.540684671867e+33       5.135615572892e+32       3.421715905403e-08       4.616100748390e+33       1.591104933561e+34       1.591104933561e+34       5.303683054149e+33      -1.205877440308e+40       1.062014246764e-04       1.636490539813e-01 
       2.203709401533e+11       1.311008205587e-20       1.771591996658e-06       1.243914327517e+17       1.389086530429e+04       6.303401571262e-08       3.061143046664e+15       1.022829459049e-06       6.489277852035e+33       2.623466304026e+25       1.433428075884e+26       1.498289995483e+33       4.994299984944e+32       1.498289995483e+33       4.994299984944e+32       1.498289995483e+33       4.994299984944e+32       3.421715905403e-08       4.489080533963e+33       1.547322854202e+34       1.547322854202e+34       5.157742790816e+33      -1.164543773449e+40       1.063226591877e-04       1.634624531028e-01 
       2.188390666865e+11       1.329426559833e-20       1.783993866411e-06       1.226680690543e+17       1.389086530428e+04       6.347525382256e-08       3.039863998670e+15       1.029989265238e-06       6.310713841158e+33       2.569135905811e+25       1.403742648609e+26       1.457061883951e+33       4.856872946502e+32       1.457061883951e+33       4.856872946502e+32       1.457061883951e+33       4.856872946502e+32       3.421715905403e-08       4.365555506438e+33       1.504745516551e+34       1.504745516551e+34       5.015818333149e+33      -1.124626894033e+40       1.064438936991e-04       1.632762772840e-01 
       2.173178417939e+11       1.348103673538e-20       1.796481228666e-06       1.209685814581e+17       1.389086530427e+04       6.391958059927e-08       3.018732868587e+15       1.037199190069e-06       6.137063336331e+33       2.515930657237e+25       1.374671988554e+26       1.416968237165e+33       4.723227457216e+32       1.416968237165e+33       4.723227457216e+32       1.416968237165e+33       4.723227457216e+32       3.421715905403e-08       4.245429489536e+33       1.463339769999e+34       1.463339769999e+34       4.877799179120e+33      -1.086078239066e+40       1.065651282106e-04       1.630905250743e-01 
       2.158071914537e+11       1.367043182013e-20       1.809057721402e-06       1.192926391750e+17       1.389086530426e+04       6.436701766341e-08       2.997748628187e+15       1.044459584374e-06       5.968191133703e+33       2.463827257137e+25       1.346203364262e+26       1.377977838313e+33       4.593259461043e+32       1.377977838313e+33       4.593259461043e+32       1.377977838313e+33       4.593259461043e+32       3.421715905403e-08       4.128608953441e+33       1.423073376134e+34       1.423073376134e+34       4.743577867361e+33      -1.048850910139e+40       1.066863627222e-04       1.629051950295e-01 
       2.143070421585e+11       1.386248771641e-20       1.821719706641e-06       1.176399159998e+17       1.389086530424e+04       6.481758678701e-08       2.976910256389e+15       1.051770801438e-06       5.803965749798e+33       2.412802886895e+25       1.318324307936e+26       1.340060329567e+33       4.466867765223e+32       1.340060329567e+33       4.466867765223e+32       1.340060329567e+33       4.466867765223e+32       3.421715905403e-08       4.015002941974e+33       1.383914983643e+34       1.383914983643e+34       4.613049893491e+33      -1.012899616372e+40       1.068075972338e-04       1.627202857121e-01 
       2.128173209121e+11       1.405724180597e-20       1.834472641349e-06       1.160100902465e+17       1.389086530423e+04       6.527130989447e-08       2.956216739211e+15       1.059133197022e-06       5.644259319143e+33       2.362835200458e+25       1.291022609981e+26       1.303186188450e+33       4.343953961500e+32       1.303186188450e+33       4.343953961500e+32       1.303186188450e+33       4.343953961500e+32       3.421715905403e-08       3.904523001779e+33       1.345834103900e+34       1.345834103900e+34       4.486113628757e+33      -9.781806193129e+39       1.069288317455e-04       1.625357956910e-01 
       2.113379552255e+11       1.425473199573e-20       1.847314706538e-06       1.144028446861e+17       1.389086530422e+04       6.572820906368e-08       2.935667069720e+15       1.066547129374e-06       5.488947494710e+33       2.313902314543e+25       1.264286313656e+26       1.267326704847e+33       4.224422349490e+32       1.267326704847e+33       4.224422349490e+32       1.267326704847e+33       4.224422349490e+32       3.421715905403e-08       3.797083113450e+33       1.308801087227e+34       1.308801087227e+34       4.362670240901e+33      -9.446516797259e+39       1.070500662574e-04       1.623517235416e-01 
       2.098688731137e+11       1.445499672515e-20       1.860245902208e-06       1.128178664844e+17       1.389086530420e+04       6.618830652707e-08       2.915260247981e+15       1.074012959252e-06       5.337909351099e+33       2.265982799058e+25       1.238103709834e+26       1.232453958654e+33       4.108179862181e+32       1.232453958654e+33       4.108179862181e+32       1.232453958654e+33       4.108179862181e+32       3.421715905403e-08       3.692599624558e+33       1.272787099809e+34       1.272787099809e+34       4.242623617207e+33      -9.122720062027e+39       1.071713007693e-04       1.621680678459e-01 
       2.084100030920e+11       1.465807497376e-20       1.873266228358e-06       1.112548471414e+17       1.389086530419e+04       6.665162467271e-08       2.894995281011e+15       1.081531049939e-06       5.191027290389e+33       2.219055667716e+25       1.212463331879e+26       1.198540798038e+33       3.995135993461e+32       1.198540798038e+33       3.995135993461e+32       1.198540798038e+33       3.995135993461e+32       3.421715905403e-08       3.590991184520e+33       1.237764101246e+34       1.237764101246e+34       4.125880289674e+33      -8.810022055356e+39       1.072925352813e-04       1.619848271921e-01 
       2.069612741727e+11       1.486400626867e-20       1.886379322968e-06       1.097134824312e+17       1.389086530418e+04       6.711818604536e-08       2.874871182729e+15       1.089101767261e-06       5.048186950573e+33       2.173100368841e+25       1.187353950622e+26       1.165560818297e+33       3.885202727656e+32       1.165560818297e+33       3.885202727656e+32       1.165560818297e+33       3.885202727656e+32       3.421715905403e-08       3.492178681256e+33       1.203704822719e+34       1.203704822719e+34       4.012349362240e+33      -8.508042347912e+39       1.074137697933e-04       1.618020001750e-01 
       2.055226158617e+11       1.507283069233e-20       1.899583367049e-06       1.081934723427e+17       1.389086530416e+04       6.758801334762e-08       2.854886973908e+15       1.096725479603e-06       4.909277116520e+33       2.128096776373e+25       1.162764569444e+26       1.133488341300e+33       3.778294470999e+32       1.133488341300e+33       3.778294470999e+32       1.133488341300e+33       3.778294470999e+32       3.421715905403e-08       3.396085179600e+33       1.170582745758e+34       1.170582745758e+34       3.901942440006e+33      -8.216413550280e+39       1.075350043055e-04       1.616195853955e-01 
       2.040939581546e+11       1.528458889031e-20       1.912881998578e-06       1.066945210213e+17       1.389086530415e+04       6.806112944100e-08       2.835041682130e+15       1.104402557932e-06       4.774189633379e+33       2.084025181048e+25       1.138684419456e+26       1.102298395497e+33       3.674327984990e+32       1.102298395497e+33       3.674327984990e+32       1.102298395497e+33       3.674327984990e+32       3.421715905403e-08       3.302635861390e+33       1.138372081597e+34       1.138372081597e+34       3.794573560420e+33      -7.934780865989e+39       1.076562388177e-04       1.614375814609e-01 
       2.026752315338e+11       1.549932207921e-20       1.926271579578e-06       1.052163367113e+17       1.389086530414e+04       6.853755734703e-08       2.815334341735e+15       1.112133375808e-06       4.642819322374e+33       2.040866281770e+25       1.115102954790e+26       1.071966696474e+33       3.573222321581e+32       1.071966696474e+33       3.573222321581e+32       1.071966696474e+33       3.573222321581e+32       3.421715905403e-08       3.211757967220e+33       1.107047751094e+34       1.107047751094e+34       3.690159126339e+33      -7.662801659873e+39       1.077774733301e-04       1.612559869849e-01 
       2.012663669650e+11       1.571707205466e-20       1.939755748026e-06       1.037586316989e+17       1.389086530412e+04       6.901732024840e-08       2.795763993775e+15       1.119918309409e-06       4.515063898907e+33       1.998601177155e+25       1.092009847975e+26       1.042469628046e+33       3.474898760154e+32       1.042469628046e+33       3.474898760154e+32       1.042469628046e+33       3.474898760154e+32       3.421715905403e-08       3.123380739789e+33       1.076585365202e+34       1.076585365202e+34       3.588617840945e+33      -7.400145041213e+39       1.078987078425e-04       1.610748005872e-01 
       1.998672958937e+11       1.593788119952e-20       1.953334503924e-06       1.023211222566e+17       1.389086530411e+04       6.950044149008e-08       2.776329685970e+15       1.127757737545e-06       4.390823892925e+33       1.957211357259e+25       1.069394985416e+26       1.013784223870e+33       3.379280746232e+32       1.013784223870e+33       3.379280746232e+32       1.013784223870e+33       3.379280746232e+32       3.421715905403e-08       3.037435368808e+33       1.046961205985e+34       1.046961205985e+34       3.489870644447e+33      -7.146491461182e+39       1.080199423550e-04       1.608940208939e-01 
       1.984779502420e+11       1.616179249204e-20       1.967007847270e-06       1.009035285878e+17       1.389086530410e+04       6.998694458046e-08       2.757030472658e+15       1.135652041677e-06       4.270002571470e+33       1.916678695464e+25       1.047248462963e+26       9.858881495596e+32       3.286293831865e+32       9.858881495596e+32       3.286293831865e+32       9.858881495596e+32       3.286293831865e+32       3.421715905403e-08       2.953854937425e+33       1.018152208147e+34       1.018152208147e+34       3.393840652525e+33      -6.901532324073e+39       1.081411768676e-04       1.607136465370e-01 
       1.970982624051e+11       1.638884951430e-20       1.980775778065e-06       9.950557477208e+16       1.389086530408e+04       7.047685319246e-08       2.737865414752e+15       1.143601605938e-06       4.152505863361e+33       1.876985440546e+25       1.025560581577e+26       9.587596853028e+32       3.195865617676e+32       9.587596853028e+32       3.195865617676e+32       9.587596853028e+32       3.195865617676e+32       3.421715905403e-08       2.872574370126e+33       9.901359410722e+33       9.901359410722e+33       3.300453096465e+33      -6.664969611866e+39       1.082624113803e-04       1.605336761550e-01 
       1.957281652483e+11       1.661909646066e-20       1.994641934289e-06       9.812698871190e+16       1.389086530407e+04       7.097019116475e-08       2.718833579691e+15       1.151606817148e-06       4.038242285956e+33       1.838114208897e+25       1.004321843078e+26       9.323777089445e+32       3.107925696482e+32       9.323777089445e+32       3.107925696482e+32       9.323777089445e+32       3.107925696482e+32       3.421715905403e-08       2.793530382063e+33       9.628905913666e+33       9.628905913666e+33       3.209635264951e+33      -6.436515521656e+39       1.083836458931e-04       1.603541083921e-01 
       1.943675921036e+11       1.685257814635e-20       2.008604496950e-06       9.676750207940e+16       1.389086530406e+04       7.146698250284e-08       2.699934041398e+15       1.159668064836e-06       3.927122873917e+33       1.800047976912e+25       9.835229459904e+25       9.067216795437e+32       3.022405598479e+32       9.067216795437e+32       3.022405598479e+32       9.067216795437e+32       3.022405598479e+32       3.421715905403e-08       2.716661429785e+33       9.363949458686e+33       9.363949458686e+33       3.121316447444e+33      -6.215892115514e+39       1.085048804060e-04       1.601749418989e-01 
       1.930164767662e+11       1.708934001624e-20       2.022663466050e-06       9.542685026421e+16       1.389086530404e+04       7.196725138030e-08       2.681165880233e+15       1.167785741258e-06       3.819061109948e+33       1.762770073536e+25       9.631547814643e+25       8.817716213801e+32       2.939238737934e+32       8.817716213801e+32       2.939238737934e+32       8.817716213801e+32       2.939238737934e+32       3.421715905403e-08       2.641907663317e+33       9.106283751349e+33       9.106283751349e+33       3.035427879135e+33      -6.002830982341e+39       1.086261149190e-04       1.599961753318e-01 
       1.916747534917e+11       1.732942815363e-20       2.036822479567e-06       9.410477232201e+16       1.389086530403e+04       7.247102213990e-08       2.662528182950e+15       1.175960241414e-06       3.713972857430e+33       1.726264172961e+25       9.432084292892e+25       8.575081084004e+32       2.858360361335e+32       8.575081084004e+32       2.858360361335e+32       8.575081084004e+32       2.858360361335e+32       3.421715905403e-08       2.569210879563e+33       8.855708173778e+33       8.855708173778e+33       2.951902687398e+33      -5.797072911325e+39       1.087473494320e-04       1.598178073532e-01 
       1.903423569927e+11       1.757288928925e-20       2.051081537502e-06       9.280101092367e+16       1.389086530401e+04       7.297831929481e-08       2.644020042648e+15       1.184191963071e-06       3.611776294910e+33       1.690514287476e+25       9.236751539868e+25       8.339122490942e+32       2.779707496981e+32       8.339122490942e+32       2.779707496981e+32       8.339122490942e+32       2.779707496981e+32       3.421715905403e-08       2.498514476989e+33       8.612027628455e+33       8.612027628455e+33       2.870675839727e+33      -5.598367576580e+39       1.088685839452e-04       1.596398366317e-01 
       1.890192224356e+11       1.781977081035e-20       2.065438820864e-06       9.151531230518e+16       1.389086530400e+04       7.348916752981e-08       2.625640558734e+15       1.192481306779e-06       3.512391852401e+33       1.655504760468e+25       9.045464009853e+25       8.109656717842e+32       2.703218905947e+32       8.109656717842e+32       2.703218905947e+32       8.109656717842e+32       2.703218905947e+32       3.421715905403e-08       2.429763411552e+33       8.375052386315e+33       8.375052386315e+33       2.791684093102e+33      -5.406473232601e+39       1.089898184585e-04       1.594622618414e-01 
       1.877052854375e+11       1.807012076993e-20       2.079896148643e-06       9.024742621831e+16       1.389086530398e+04       7.400359170245e-08       2.607388836872e+15       1.200828675892e-06       3.415742149424e+33       1.621220259559e+25       8.858137928729e+25       7.886505103226e+32       2.628835034409e+32       7.886505103226e+32       2.628835034409e+32       7.886505103226e+32       2.628835034409e+32       3.421715905403e-08       2.362904153843e+33       8.144597939029e+33       8.144597939029e+33       2.714865944745e+33      -5.221156420153e+39       1.091110529718e-04       1.592850816628e-01 
       1.864004820630e+11       1.832398789608e-20       2.094455339829e-06       8.899710588181e+16       1.389086530397e+04       7.452161684431e-08       2.589263988947e+15       1.209234476589e-06       3.321751934761e+33       1.587645769900e+25       8.674691257288e+25       7.669493901803e+32       2.556497967268e+32       7.669493901803e+32       2.556497967268e+32       7.669493901803e+32       2.556497967268e+32       3.421715905403e-08       2.297884647413e+33       7.920484855338e+33       7.920484855338e+33       2.640161584238e+33      -5.042191682247e+39       1.092322874853e-04       1.591082947818e-01 
       1.851047488213e+11       1.858142160148e-20       2.109116394422e-06       8.776410793346e+16       1.389086530396e+04       7.504326816215e-08       2.571265133012e+15       1.217699117890e-06       3.230348027865e+33       1.554766587587e+25       8.495043655305e+25       7.458454149194e+32       2.486151383065e+32       7.458454149194e+32       2.486151383065e+32       7.458454149194e+32       2.486151383065e+32       3.421715905403e-08       2.234654268235e+33       7.702538641356e+33       7.702538641356e+33       2.567512846953e+33      -4.869361289847e+39       1.093535219988e-04       1.589318998904e-01 
       1.838180226626e+11       1.884247199299e-20       2.123881131411e-06       8.654819238266e+16       1.389086530394e+04       7.556857103921e-08       2.553391393256e+15       1.226223011679e-06       3.141459261882e+33       1.522568313225e+25       8.319116446353e+25       7.253221530374e+32       2.417740510125e+32       7.253221530374e+32       2.417740510125e+32       7.253221530374e+32       2.417740510125e+32       3.421715905403e-08       2.173163785294e+33       7.490589604705e+33       7.490589604705e+33       2.496863168763e+33      -4.702454976980e+39       1.094747565125e-04       1.587558956863e-01 
       1.825402409757e+11       1.910718988144e-20       2.138747731806e-06       8.534912256371e+16       1.389086530393e+04       7.609755103642e-08       2.535641899954e+15       1.234806572725e-06       3.055016428242e+33       1.491036845624e+25       8.146832583345e+25       7.053636251738e+32       2.351212083913e+32       7.053636251738e+32       2.351212083913e+32       7.053636251738e+32       2.351212083913e+32       3.421715905403e-08       2.113365322253e+33       7.284472722395e+33       7.284472722395e+33       2.428157542006e+33      -4.541269684925e+39       1.095959910262e-04       1.585802808729e-01 
       1.812713415846e+11       1.937562679149e-20       2.153719833586e-06       8.416666508979e+16       1.389086530391e+04       7.663023389360e-08       2.518015789425e+15       1.243450218698e-06       2.970952222769e+33       1.460158375620e+25       7.978116614794e+25       6.859542916686e+32       2.286514305562e+32       6.859542916686e+32       2.286514305562e+32       6.859542916686e+32       2.286514305562e+32       3.421715905403e-08       2.055212320179e+33       7.084027512337e+33       7.084027512337e+33       2.361342472651e+33      -4.385609315174e+39       1.097172255401e-04       1.584050541596e-01 
       1.800112627453e+11       1.964783497168e-20       2.168795617763e-06       8.300058980748e+16       1.389086530390e+04       7.716664553079e-08       2.500512203993e+15       1.252154370191e-06       2.889201193283e+33       1.429919380028e+25       7.812894651767e+25       6.670790404632e+32       2.223596801544e+32       6.670790404632e+32       2.223596801544e+32       6.670790404632e+32       2.223596801544e+32       3.421715905403e-08       1.998659501289e+33       6.889097908390e+33       6.889097908390e+33       2.296365938654e+33      -4.235284490853e+39       1.098384600540e-04       1.582302142611e-01 
       1.787599431433e+11       1.992386740458e-20       2.183976903325e-06       8.185066975201e+16       1.389086530388e+04       7.770681204943e-08       2.483130291947e+15       1.260919450745e-06       2.809699688637e+33       1.400306615719e+25       7.651094335524e+25       6.487231753341e+32       2.162410584447e+32       6.487231753341e+32       2.162410584447e+32       6.487231753341e+32       2.162410584447e+32       3.421715905403e-08       1.943662833699e+33       6.699532138852e+33       6.699532138852e+33       2.233177349446e+33      -4.090112326331e+39       1.099596945680e-04       1.580557598982e-01 
       1.775173218900e+11       2.020377781712e-20       2.199263690272e-06       8.071668110303e+16       1.389086530387e+04       7.825075973370e-08       2.465869207491e+15       1.269745886862e-06       2.732385809157e+33       1.371307113824e+25       7.492644805834e+25       6.308724044505e+32       2.102908014835e+32       6.308724044505e+32       2.102908014835e+32       6.308724044505e+32       2.102908014835e+32       3.421715905403e-08       1.890179497141e+33       6.515182608289e+33       6.515182608289e+33       2.171727506550e+33      -3.949916204718e+39       1.100809290822e-04       1.578816897969e-01 
       1.762833385203e+11       2.048762069103e-20       2.214659616584e-06       7.959840314112e+16       1.389086530385e+04       7.879851505177e-08       2.448728110713e+15       1.278634108032e-06       2.657199358450e+33       1.342908174049e+25       7.337476669937e+25       6.135128292467e+32       2.045042764156e+32       6.135128292467e+32       2.045042764156e+32       6.135128292467e+32       2.045042764156e+32       3.421715905403e-08       1.838167849622e+33       6.335905782616e+33       6.335905782616e+33       2.111968565271e+33      -3.814525562992e+39       1.102021635965e-04       1.577080026891e-01 
