# Table of selected background quantities
# All densities are multiplied by (8piG/3) (below, shortcut notation (.) for this factor) 
# Densities are in units [Mpc^-2] while all distances are in [Mpc]. 
#    1:z                      2:proper time [Gyr]      3:conf. time [Mpc]       4:H [1/Mpc]              5:comov. dist.           6:ang.diam.dist.         7:lum. dist.             8:comov.snd.hrz.         9:(.)rho_g              10:(.)rho_b              11:(.)rho_cdm            12:(.)rho_ncdm[0]        13:(.)p_ncdm[0]          14:(.)rho_ncdm[1]        15:(.)p_ncdm[1]          16:(.)rho_ncdm[2]        17:(.)p_ncdm[2]          18:(.)rho_lambda         19:(.)rho_ur             20:(.)rho_crit           21:(.)rho_tot            22:(.)p_tot              23:(.)p_tot_prime        24:gr.fac. D             25:gr.fac. f          
       9.867696335003e+12       7.762536569351e-24       4.696994437836e-08       2.100836334831e+20       1.406357407899e+04       1.425213504909e-09       1.387750783963e+17       2.711832921594e-08       2.608808355169e+40       2.377610476101e+30       1.245465919360e+31       6.003023852343e+39       2.001007950781e+39       6.003023852343e+39       2.001007950781e+39       6.003023852343e+39       2.001007950781e+39       3.514163029955e-08       3.797793388804e+37       4.413513305744e+40       4.413513305744e+40       1.471171101420e+40      -1.252851567251e+48       3.016753121212e-05       4.317968723518e-01 
       9.799102616686e+12       7.871592445608e-24       4.729918146040e-08       2.071730591750e+20       1.406357407899e+04       1.435189999443e-09       1.378104055574e+17       2.730815752043e-08       2.537022357695e+40       2.328371603177e+30       1.219673074506e+31       5.837839984294e+39       1.945946661431e+39       5.837839984294e+39       1.945946661431e+39       5.837839984294e+39       1.945946661431e+39       3.514163029955e-08       3.693290355426e+37       4.292067644791e+40       4.292067644791e+40       1.430689214446e+40      -1.209907775762e+48       3.025839727003e-05       4.305001850499e-01 
       9.730985716669e+12       7.982180447870e-24       4.763023753185e-08       2.043028090114e+20       1.406357407898e+04       1.445236329439e-09       1.368524384879e+17       2.749931462305e-08       2.467211679497e+40       2.280152437489e+30       1.194414383847e+31       5.677201443889e+39       1.892400481296e+39       5.677201443889e+39       1.892400481296e+39       5.677201443889e+39       1.892400481296e+39       3.514163029955e-08       3.591662908702e+37       4.173963776995e+40       4.173963776995e+40       1.391321258524e+40      -1.168435961700e+48       3.034926332794e-05       4.292112623426e-01 
       9.663342320426e+12       8.094322100976e-24       4.796311259270e-08       2.014723243272e+20       1.406357407898e+04       1.455352983745e-09       1.359011305739e+17       2.769180982539e-08       2.399321966156e+40       2.232931861518e+30       1.169678785372e+31       5.520983158362e+39       1.840327719454e+39       5.520983158362e+39       1.840327719454e+39       5.520983158362e+39       1.840327719454e+39       3.514163029955e-08       3.492831921756e+37       4.059109746979e+40       4.059109746979e+40       1.353036581862e+40      -1.128385670333e+48       3.044012938585e-05       4.279300346963e-01 
       9.596169136471e+12       8.208039232166e-24       4.829962563235e-08       1.986810541970e+20       1.406357407898e+04       1.465540454631e-09       1.349564355252e+17       2.788565249415e-08       2.333300358910e+40       2.186689195075e+30       1.145455446161e+31       5.369063496544e+39       1.789687832181e+39       5.369063496544e+39       1.789687832181e+39       5.369063496544e+39       1.789687832181e+39       3.514163029955e-08       3.396720445028e+37       3.947416129683e+40       3.947416129683e+40       1.315805376106e+40      -1.089708176357e+48       3.053099544376e-05       4.266564334051e-01 
       9.529462896198e+12       8.323353975332e-24       4.863795766141e-08       1.959284553283e+20       1.406357407898e+04       1.475799237814e-09       1.340183073736e+17       2.808085206159e-08       2.269095453502e+40       2.141404186247e+30       1.121733757634e+31       5.221324174167e+39       1.740441391389e+39       5.221324174167e+39       1.740441391389e+39       5.221324174167e+39       1.740441391389e+39       3.514163029955e-08       3.303253646363e+37       3.838795960734e+40       3.838795960734e+40       1.279598653133e+40      -1.052356424615e+48       3.062186150167e-05       4.253903905785e-01 
       9.463220353721e+12       8.440288775324e-24       4.897810867988e-08       1.932139919556e+20       1.406357407898e+04       1.486129832478e-09       1.330867004703e+17       2.827741802600e-08       2.206657260151e+40       2.097057002524e+30       1.098503330908e+31       5.077650161763e+39       1.692550053921e+39       5.077650161763e+39       1.692550053921e+39       5.077650161763e+39       1.692550053921e+39       3.514163029955e-08       3.212358752743e+37       3.733164668741e+40       3.733164668741e+40       1.244388222478e+40      -1.016284972854e+48       3.071272755959e-05       4.241318391296e-01 
       9.397438285721e+12       8.558866392322e-24       4.932007868774e-08       1.905371357359e+20       1.406357407898e+04       1.496532741306e-09       1.321615694839e+17       2.847535995216e-08       2.145937164637e+40       2.053628222116e+30       1.075753992251e+31       4.937929595103e+39       1.645976531701e+39       4.937929595103e+39       1.645976531701e+39       4.937929595103e+39       1.645976531701e+39       3.514163029955e-08       3.123964993633e+37       3.630440009442e+40       3.630440009442e+40       1.210146669387e+40      -9.814499364391e+47       3.080359361750e-05       4.228807127630e-01 
       9.332113491282e+12       8.679109906261e-24       4.966568667442e-08       1.878973656461e+20       1.406357407898e+04       1.507008470495e-09       1.312428693981e+17       2.867468747181e-08       2.086887890444e+40       2.011098825448e+30       1.053475778618e+31       4.802053688105e+39       1.600684562702e+39       4.802053688105e+39       1.600684562702e+39       4.802053688105e+39       1.600684562702e+39       3.514163029955e-08       3.038003545871e+37       3.530542001675e+40       3.530542001675e+40       1.176847333474e+40      -9.478089349595e+47       3.089445967541e-05       4.216369459633e-01 
       9.267242791740e+12       8.801042721326e-24       5.001311365049e-08       1.852941678818e+20       1.406357407898e+04       1.517557529788e-09       1.303305555096e+17       2.887541028409e-08       2.029463461954e+40       1.969450186826e+30       1.031658933297e+31       4.669916648124e+39       1.556638882708e+39       4.669916648124e+39       1.556638882708e+39       4.669916648124e+39       1.556638882708e+39       3.514163029955e-08       2.954407480089e+37       3.433392865100e+40       3.433392865100e+40       1.144464287957e+40      -9.153210406722e+47       3.098532573333e-05       4.204004739836e-01 
       9.202823030526e+12       8.924688570511e-24       5.036417860538e-08       1.827270357567e+20       1.406357407898e+04       1.528180432497e-09       1.294245834256e+17       2.907753815606e-08       1.973619168652e+40       1.928664066284e+30       1.010293901628e+31       4.541415593593e+39       1.513805197864e+39       4.541415593593e+39       1.513805197864e+39       4.541415593593e+39       1.513805197864e+39       3.514163029955e-08       2.873111708598e+37       3.338916959642e+40       3.338916959642e+40       1.112972319480e+40      -8.839467287076e+47       3.107619179124e-05       4.191712328342e-01 
       9.138851073015e+12       9.050071520231e-24       5.071706254967e-08       1.801954696044e+20       1.406357407898e+04       1.538877695524e-09       1.285249090621e+17       2.928108092313e-08       1.919311530310e+40       1.888722601596e+30       9.893713268253e+30       4.416450473910e+39       1.472150157970e+39       4.416450473910e+39       1.472150157970e+39       4.416450473910e+39       1.472150157970e+39       3.514163029955e-08       2.794052934714e+37       3.247040726596e+40       3.247040726596e+40       1.082346908473e+40      -8.536478289836e+47       3.116705784916e-05       4.179491592718e-01 
       9.075323806371e+12       9.177215975011e-24       5.107176548336e-08       1.776989766813e+20       1.406357407898e+04       1.549649839393e-09       1.276314886417e+17       2.948604848957e-08       1.866498263136e+40       1.849608300451e+30       9.688820458747e+30       4.294923991545e+39       1.431641330515e+39       4.294923991545e+39       1.431641330515e+39       4.294923991545e+39       1.431641330515e+39       3.514163029955e-08       2.717169603473e+37       3.157692631357e+40       3.157692631357e+40       1.052564210068e+40      -8.243874797680e+47       3.125792390707e-05       4.167341907881e-01 
       9.012238139395e+12       9.306146682236e-24       5.142828740645e-08       1.752370710700e+20       1.406357407898e+04       1.560497388269e-09       1.267442786908e+17       2.969245082897e-08       1.815138246852e+40       1.811304032792e+30       9.488170855228e+30       4.176741526283e+39       1.392247175428e+39       4.176741526283e+39       1.392247175428e+39       4.176741526283e+39       1.392247175428e+39       3.514163029955e-08       2.642401853704e+37       3.070803107720e+40       3.070803107720e+40       1.023601035530e+40      -7.961300828323e+47       3.134878996499e-05       4.155262656001e-01 
       8.949591002378e+12       9.436888736966e-24       5.178844730835e-08       1.728092735856e+20       1.406357407898e+04       1.571420869986e-09       1.258632360385e+17       2.990029798475e-08       1.765191492677e+40       1.773793023317e+30       9.291676583473e+30       4.061811061550e+39       1.353937020517e+39       4.061811061550e+39       1.353937020517e+39       4.061811061550e+39       1.353937020517e+39       3.514163029955e-08       2.569691471425e+37       2.986304503720e+40       2.986304503720e+40       9.954348342044e+39      -7.688412601424e+47       3.143965602291e-05       4.143253226386e-01 
       8.887379346949e+12       9.569467586824e-24       5.215224518906e-08       1.704151116818e+20       1.406357407898e+04       1.582420816076e-09       1.249883178138e+17       3.010960007062e-08       1.716619112193e+40       1.737058844129e+30       9.099251589075e+30       3.950043112774e+39       1.316681037591e+39       3.950043112774e+39       1.316681037591e+39       3.950043112774e+39       1.316681037591e+39       3.514163029955e-08       2.498981844513e+37       2.904131028954e+40       2.904131028954e+40       9.680436759567e+39      -7.424878120350e+47       3.153052208083e-05       4.131313015386e-01 
       8.825600145928e+12       9.703909036943e-24       5.251604306977e-08       1.680541193592e+20       1.406357407898e+04       1.593497761789e-09       1.241194814437e+17       3.032036727109e-08       1.669383287067e+40       1.701085407543e+30       8.910811599766e+30       3.841350657709e+39       1.280450219236e+39       3.841350657709e+39       1.280450219236e+39       3.841350657709e+39       1.280450219236e+39       3.514163029955e-08       2.430217918629e+37       2.824218703359e+40       2.824218703359e+40       9.414062340994e+39      -7.170376768261e+47       3.162138813875e-05       4.119441426289e-01 
       8.764250393176e+12       9.840239254994e-24       5.288347892929e-08       1.657258370744e+20       1.406357407898e+04       1.604652246121e-09       1.232566846512e+17       3.053260984196e-08       1.623447239602e+40       1.665856959042e+30       8.726274088504e+30       3.735649068680e+39       1.245216356227e+39       3.735649068680e+39       1.245216356227e+39       3.735649068680e+39       1.245216356227e+39       3.514163029955e-08       2.363346154353e+37       2.746505307400e+40       2.746505307400e+40       9.155017687868e+39      -6.924598918048e+47       3.171225419667e-05       4.107637869221e-01 
       8.703327103451e+12       9.978484776279e-24       5.325455276761e-08       1.634298116507e+20       1.406357407898e+04       1.615884811844e-09       1.223998854530e+17       3.074633811083e-08       1.578775204107e+40       1.631358070372e+30       8.545558237333e+30       3.632856046693e+39       1.210952015564e+39       3.632856046693e+39       1.210952015564e+39       3.632856046693e+39       1.210952015564e+39       3.514163029955e-08       2.298314485494e+37       2.670930333618e+40       2.670930333618e+40       8.903101108668e+39      -6.687245555643e+47       3.180312025459e-05       4.095901761051e-01 
       8.642827312265e+12       1.011867250889e-23       5.362744559534e-08       1.611655961900e+20       1.406357407898e+04       1.627196005527e-09       1.215490421579e+17       3.096156247758e-08       1.535332399046e+40       1.597573632791e+30       8.368584901986e+30       3.532891557360e+39       1.177630519120e+39       3.532891557360e+39       1.177630519120e+39       3.532891557360e+39       1.177630519120e+39       3.514163029955e-08       2.235072278559e+37       2.597434939529e+40       2.597434939529e+40       8.658116461774e+39      -6.458027916231e+47       3.189398631251e-05       4.084232525293e-01 
       8.582748075735e+12       1.026082973896e-23       5.400215741247e-08       1.589327499857e+20       1.406357407898e+04       1.638586377566e-09       1.207041133643e+17       3.117829341490e-08       1.493084999959e+40       1.564488850451e+30       8.195276577227e+30       3.435677768577e+39       1.145225922859e+39       3.435677768577e+39       1.145225922859e+39       3.435677768577e+39       1.145225922859e+39       3.514163029955e-08       2.173570293323e+37       2.525961901802e+40       2.525961901802e+40       8.419873002752e+39      -6.236667132947e+47       3.198485237043e-05       4.072629592010e-01 
       8.523086470442e+12       1.040498413595e-23       5.438050720841e-08       1.567308384367e+20       1.406357407898e+04       1.650056482209e-09       1.198650579586e+17       3.139654146878e-08       1.452000113128e+40       1.532089233915e+30       8.025557362908e+30       3.341138989931e+39       1.113712996644e+39       3.341138989931e+39       1.113712996644e+39       3.341138989931e+39       1.113712996644e+39       3.514163029955e-08       2.113760644493e+37       2.456455571708e+40       2.456455571708e+40       8.188185235839e+39      -6.022893897598e+47       3.207571842836e-05       4.061092397727e-01 
       8.463839593289e+12       1.055116375807e-23       5.476067599375e-08       1.545594329632e+20       1.406357407898e+04       1.661606877584e-09       1.190318351128e+17       3.161631725904e-08       1.412045749962e+40       1.500360593814e+30       7.859352930723e+30       3.249201613765e+39       1.083067204588e+39       3.249201613765e+39       1.083067204588e+39       3.249201613765e+39       1.083067204588e+39       3.514163029955e-08       2.055596764426e+37       2.388861831791e+40       2.388861831791e+40       7.962872769518e+39      -5.816448133024e+47       3.216658448628e-05       4.049620385333e-01 
       8.405004561359e+12       1.069939705770e-23       5.514448275790e-08       1.524181109231e+20       1.406357407898e+04       1.673238125727e-09       1.182044042828e+17       3.183763147983e-08       1.373190802092e+40       1.469289034632e+30       7.696590491666e+30       3.159794057867e+39       1.053264685956e+39       3.159794057867e+39       1.053264685956e+39       3.159794057867e+39       1.053264685956e+39       3.514163029955e-08       1.999033366870e+37       2.323128053736e+40       2.323128053736e+40       7.743760176065e+39      -5.617078676688e+47       3.225745054420e-05       4.038213003994e-01 
       8.346578511777e+12       1.084971288695e-23       5.553010851145e-08       1.503064555296e+20       1.406357407898e+04       1.684950792607e-09       1.173827252064e+17       3.206049490016e-08       1.335405017155e+40       1.438860948622e+30       7.537198764141e+30       3.072846709738e+39       1.024282236579e+39       3.072846709738e+39       1.024282236579e+39       3.072846709738e+39       1.024282236579e+39       3.514163029955e-08       1.944026411705e+37       2.259203057386e+40       2.259203057386e+40       7.530676854961e+39      -5.424542975114e+47       3.234831660213e-05       4.026869709068e-01 
       8.288558601566e+12       1.100214050329e-23       5.591937224381e-08       1.482240557702e+20       1.406357407898e+04       1.696745448155e-09       1.165667579011e+17       3.228491836443e-08       1.298658975232e+40       1.409063009844e+30       7.381107942755e+30       2.988291872389e+39       9.960972907965e+38       2.988291872389e+39       9.960972907965e+38       2.988291872389e+39       9.960972907965e+38       3.514163029955e-08       1.890533070654e+37       2.197037070898e+40       2.197037070898e+40       7.323456900064e+39      -5.238606788789e+47       3.243918266006e-05       4.015589962013e-01 
       8.230942007513e+12       1.115670957521e-23       5.631045496557e-08       1.461705063271e+20       1.406357407898e+04       1.708622666292e-09       1.157564626624e+17       3.251091279296e-08       1.262924065946e+40       1.379882168331e+30       7.228249667742e+30       2.906063711636e+39       9.686879038785e+38       2.906063711636e+39       9.686879038785e+38       2.906063711636e+39       9.686879038785e+38       3.514163029955e-08       1.838511693933e+37       2.136581691991e+40       2.136581691991e+40       7.121938970434e+39      -5.059043907190e+47       3.253004871798e-05       4.004373230305e-01 
       8.173725926031e+12       1.131345018802e-23       5.670517566614e-08       1.441454074973e+20       1.406357407898e+04       1.720583024956e-09       1.149518000620e+17       3.273848918248e-08       1.228172466186e+40       1.351305644372e+30       7.078556995023e+30       2.826098204836e+39       9.420327349452e+38       2.826098204836e+39       9.420327349452e+38       2.826098204836e+39       9.420327349452e+38       3.514163029955e-08       1.787921777830e+37       2.077789850257e+40       2.077789850257e+40       6.925966164715e+39      -4.885635873579e+47       3.262091477591e-05       3.993218987354e-01 
       8.116907573020e+12       1.147239284970e-23       5.710171535611e-08       1.421483651160e+20       1.406357407898e+04       1.732627106131e-09       1.141527309454e+17       3.296765860673e-08       1.194377118443e+40       1.323320922916e+30       6.931964366892e+30       2.748333091046e+39       9.161110303486e+38       2.748333091046e+39       9.161110303486e+38       2.748333091046e+39       9.161110303486e+38       3.514163029955e-08       1.738723933161e+37       2.020615770516e+40       2.020615770516e+40       6.735385898968e+39      -4.718171719220e+47       3.271178083384e-05       3.982126712419e-01 
       8.060484183734e+12       1.163356849684e-23       5.750189302489e-08       1.401789904790e+20       1.406357407898e+04       1.744755495874e-09       1.133592164304e+17       3.319843221695e-08       1.161511709745e+40       1.295915748092e+30       6.788407583304e+30       2.672707822542e+39       8.909026075141e+38       2.672707822542e+39       8.909026075141e+38       2.672707822542e+39       8.909026075141e+38       3.514163029955e-08       1.690879854608e+37       1.965014937171e+40       1.965014937171e+40       6.550049787875e+39      -4.556447706723e+47       3.280264689177e-05       3.971095890531e-01 
       8.004453012645e+12       1.179700850064e-23       5.790388968308e-08       1.382369002673e+20       1.406357407897e+04       1.756968784345e-09       1.125712179050e+17       3.343082124244e-08       1.129550651165e+40       1.269078117840e+30       6.647823773757e+30       2.599163517680e+39       8.663878392267e+38       2.599163517680e+39       8.663878392267e+38       2.599163517680e+39       8.663878392267e+38       3.514163029955e-08       1.644352290890e+37       1.910944059552e+40       1.910944059552e+40       6.369813529201e+39      -4.400267082168e+47       3.289351294970e-05       3.960126012411e-01 
       7.948811333312e+12       1.196274467305e-23       5.830952432007e-08       1.363217164728e+20       1.406357407897e+04       1.769267565835e-09       1.117886970258e+17       3.366483699111e-08       1.098469057904e+40       1.242796278656e+30       6.510151369759e+30       2.527642915047e+39       8.425476383490e+38       2.527642915047e+39       8.425476383490e+38       2.527642915047e+39       8.425476383490e+38       3.514163029955e-08       1.599105015762e+37       1.858361038209e+40       1.858361038209e+40       6.194536791446e+39      -4.249439835739e+47       3.298437900763e-05       3.949216574390e-01 
       7.893556438244e+12       1.213080927295e-23       5.871697794646e-08       1.344330663242e+20       1.406357407897e+04       1.781652438796e-09       1.110116157158e+17       3.390049085001e-08       1.068242729910e+40       1.217058720444e+30       6.375330077864e+30       2.458090328880e+39       8.193634429599e+38       2.458090328880e+39       8.193634429599e+38       2.458090328880e+39       8.193634429599e+38       3.514163029955e-08       1.555102799810e+37       1.807224932133e+40       1.807224932133e+40       6.024083104579e+39      -4.103782470557e+47       3.307524506556e-05       3.938367078338e-01 
       7.838685638773e+12       1.230123501242e-23       5.912806955166e-08       1.325705822149e+20       1.406357407897e+04       1.794124005868e-09       1.102399361627e+17       3.413779428593e-08       1.038848133040e+40       1.191854171474e+30       6.243300853268e+30       2.390451605709e+39       7.968172019029e+38       2.390451605709e+39       7.968172019029e+38       2.390451605709e+39       7.968172019029e+38       3.514163029955e-08       1.512311383016e+37       1.757495926879e+40       1.757495926879e+40       5.858319753785e+39      -3.963117779433e+47       3.316611112350e-05       3.927577031579e-01 
       7.784196264918e+12       1.247405506309e-23       5.954279913567e-08       1.307339016311e+20       1.406357407897e+04       1.806682873909e-09       1.094736208170e+17       3.437675884590e-08       1.010262380734e+40       1.167171593447e+30       6.114005873947e+30       2.324674082193e+39       7.748913607309e+38       2.324674082193e+39       7.748913607309e+38       2.324674082193e+39       7.748913607309e+38       3.514163029955e-08       1.470697448092e+37       1.709135303568e+40       1.709135303568e+40       5.697117676132e+39      -3.827274629282e+47       3.325697718143e-05       3.916845946824e-01 
       7.730085665261e+12       1.264930306266e-23       5.995934770908e-08       1.289226670814e+20       1.406357407897e+04       1.819329654026e-09       1.087126323902e+17       3.461739615780e-08       9.824632161963e+39       1.143000176662e+30       5.987388515339e+30       2.260706544116e+39       7.535688480387e+38       2.260706544116e+39       7.535688480387e+38       2.260706544116e+39       7.535688480387e+38       3.514163029955e-08       1.430228594531e+37       1.662105408739e+40       1.662105408739e+40       5.540351360085e+39      -3.696087752922e+47       3.334784323937e-05       3.906173342096e-01 
       7.676351206814e+12       1.282701312138e-23       6.037953426130e-08       1.271365260275e+20       1.406357407897e+04       1.832064961604e-09       1.079569338532e+17       3.485971793087e-08       9.554289950673e+39       1.119329335279e+30       5.863393325540e+30       2.198499186513e+39       7.328330621711e+38       2.198499186513e+39       7.328330621711e+38       2.198499186513e+39       7.328330621711e+38       3.514163029955e-08       1.390873313384e+37       1.616369625033e+40       1.616369625033e+40       5.387898747782e+39      -3.569397548005e+47       3.343870929730e-05       3.895558740655e-01 
       7.622990274889e+12       1.300721982871e-23       6.080153980292e-08       1.253751308148e+20       1.406357407897e+04       1.844889416335e-09       1.072064884342e+17       3.510373595635e-08       9.291386685696e+39       1.096148702684e+30       5.741966001022e+30       2.138003574891e+39       7.126678582970e+38       2.138003574891e+39       7.126678582970e+38       2.138003574891e+39       7.126678582970e+38       3.514163029955e-08       1.352600962728e+37       1.571892342683e+40       1.571892342683e+40       5.239641139999e+39      -3.447049882847e+47       3.352957535524e-05       3.885001670929e-01 
       7.570000272978e+12       1.318995826007e-23       6.122718332335e-08       1.236381386057e+20       1.406357407897e+04       1.857803642250e-09       1.064612596169e+17       3.534946210802e-08       9.035717671208e+39       1.073448126951e+30       5.623053362850e+30       2.079172607517e+39       6.930575358390e+38       2.079172607517e+39       6.930575358390e+38       2.079172607517e+39       6.930575358390e+38       3.514163029955e-08       1.315381743807e+37       1.528638931789e+40       1.528638931789e+40       5.095463103732e+39      -3.328895908913e+47       3.362044141318e-05       3.874501666445e-01 
       7.517378622620e+12       1.337526398365e-23       6.165646482259e-08       1.219252113122e+20       1.406357407897e+04       1.870808267745e-09       1.057212111389e+17       3.559690834274e-08       8.787083843950e+39       1.051217666392e+30       5.506603333394e+30       2.021960478747e+39       6.739868262489e+38       2.021960478747e+39       6.739868262489e+38       2.021960478747e+39       6.739868262489e+38       3.514163029955e-08       1.279186677829e+37       1.486575715353e+40       1.486575715353e+40       4.955252382323e+39      -3.214791879722e+47       3.371130747112e-05       3.864058265760e-01 
       7.465122763277e+12       1.356317306734e-23       6.208756531123e-08       1.202360155302e+20       1.406357407897e+04       1.883903925619e-09       1.049863069900e+17       3.584608670111e-08       8.545291618246e+39       1.029447585207e+30       5.392564913518e+30       1.966322643360e+39       6.554408811199e+38       1.966322643360e+39       6.554408811199e+38       1.966322643360e+39       6.554408811199e+38       3.514163029955e-08       1.243987583406e+37       1.445669943058e+40       1.445669943058e+40       4.818899808053e+39      -3.104598975973e+47       3.380217352906e-05       3.853671012390e-01 
       7.413230152212e+12       1.375372208575e-23       6.252230377868e-08       1.185702224748e+20       1.406357407897e+04       1.897091253099e-09       1.042565114101e+17       3.609700930798e-08       8.310152735272e+39       1.008128349218e+30       5.280888160248e+30       1.912215781876e+39       6.374052606253e+38       1.912215781876e+39       6.374052606253e+38       1.912215781876e+39       6.374052606253e+38       3.514163029955e-08       1.209757054612e+37       1.405889765773e+40       1.405889765773e+40       4.686299217149e+39      -2.998183136646e+47       3.389303958700e-05       3.843339454749e-01 
       7.361698264361e+12       1.394694812732e-23       6.295886123553e-08       1.169275079163e+20       1.406357407897e+04       1.910370891870e-09       1.035317888879e+17       3.634968837310e-08       8.081484116480e+39       9.872506216943e+29       5.171524164900e+30       1.859597766828e+39       6.198659222761e+38       1.859597766828e+39       6.198659222761e+38       1.859597766828e+39       6.198659222761e+38       3.514163029955e-08       1.176468439641e+37       1.367204210752e+40       1.367204210752e+40       4.557347367120e+39      -2.895414895914e+47       3.398390564494e-05       3.833063146080e-01 
       7.310524592215e+12       1.414288880154e-23       6.340087566059e-08       1.153075521168e+20       1.406357407897e+04       1.923743488113e-09       1.028121041588e+17       3.660413619168e-08       7.859107721055e+39       9.668052592624e+29       5.064425031658e+30       1.808427629961e+39       6.028092099871e+38       1.808427629961e+39       6.028092099871e+38       1.808427629961e+39       6.028092099871e+38       3.514163029955e-08       1.144095820062e+37       1.329583157517e+40       1.329583157517e+40       4.431943856380e+39      -2.796169225625e+47       3.407477170288e-05       3.822841644390e-01 
       7.259706645695e+12       1.434158224630e-23       6.384470907506e-08       1.137100397683e+20       1.406357407897e+04       1.937209692530e-09       1.020974222033e+17       3.686036514499e-08       7.642850407289e+39       9.467833079035e+29       4.959543856599e+30       1.758665530334e+39       5.862218434448e+38       1.758665530334e+39       5.862218434448e+38       1.758665530334e+39       5.862218434448e+38       3.514163029955e-08       1.112613990633e+37       1.292997314411e+40       1.292997314411e+40       4.309991046066e+39      -2.700325383201e+47       3.416563776082e-05       3.812674512391e-01 
       7.209241952031e+12       1.454306713527e-23       6.429036147892e-08       1.121346599311e+20       1.406357407897e+04       1.950770160378e-09       1.013877082456e+17       3.711838770097e-08       7.432543797779e+39       9.271759990306e+29       4.856834707152e+30       1.710272723301e+39       5.700909077669e+38       1.710272723301e+39       5.700909077669e+38       1.710272723301e+39       5.700909077669e+38       3.514163029955e-08       1.081998439681e+37       1.257418195786e+40       1.257418195786e+40       4.191393984026e+39      -2.607766764735e+47       3.425650381877e-05       3.802561317432e-01 
       7.159128055642e+12       1.474738268543e-23       6.474147085100e-08       1.105811059735e+20       1.406357407897e+04       1.964425551500e-09       1.006829277513e+17       3.737821641484e-08       7.228024148323e+39       9.079747456490e+29       4.756252601983e+30       1.663211530342e+39       5.544038434472e+38       1.663211530342e+39       5.544038434472e+38       1.663211530342e+39       5.544038434472e+38       3.514163029955e-08       1.052225330014e+37       1.222818099831e+40       1.222818099831e+40       4.076060330883e+39      -2.518380763134e+47       3.434736987671e-05       3.792501631442e-01 
       7.109362518016e+12       1.495456866476e-23       6.519439921249e-08       1.090490755118e+20       1.406357407897e+04       1.978176530361e-09       9.998304642636e+16       3.763986392970e-08       7.029132220431e+39       8.891711385954e+29       4.657753491293e+30       1.617445309730e+39       5.391484365765e+38       1.617445309730e+39       5.391484365765e+38       1.617445309730e+39       5.391484365765e+38       3.514163029955e-08       1.023271480363e+37       1.189170086997e+40       1.189170086997e+40       3.963900288141e+39      -2.432058631120e+47       3.443823593466e-05       3.782495030866e-01 
       7.059942917592e+12       1.516466539992e-23       6.565096555278e-08       1.075382703518e+20       1.406357407897e+04       1.992023766073e-09       9.928803021485e+16       3.790334297717e-08       6.835713157346e+39       8.707569428552e+29       4.561294237528e+30       1.572938428000e+39       5.243128093332e+38       1.572938428000e+39       5.243128093332e+38       1.572938428000e+39       5.243128093332e+38       3.514163029955e-08       9.951143473337e+36       1.156447959025e+40       1.156447959025e+40       3.854826528273e+39      -2.348695348930e+47       3.452910199261e-05       3.772541096609e-01 
       7.010866849645e+12       1.537771378411e-23       6.610935088247e-08       1.060483964305e+20       1.406357407897e+04       2.005967932436e-09       9.859784529776e+16       3.816866637798e-08       6.647616363468e+39       8.527240939559e+29       4.466832596487e+30       1.529656232205e+39       5.098854107349e+38       1.529656232205e+39       5.098854107349e+38       1.529656232205e+39       5.098854107349e+38       3.514163029955e-08       9.677320078517e+36       1.124626238548e+40       1.124626238548e+40       3.748754126720e+39      -2.268189496544e+47       3.461996805056e-05       3.762639413976e-01 
       6.962131926162e+12       1.559375528504e-23       6.657319318037e-08       1.045791637590e+20       1.406357407897e+04       2.020009707963e-09       9.791245809112e+16       3.843584704259e-08       6.464695387101e+39       8.350646944355e+29       4.374327198819e+30       1.487565022935e+39       4.958550076449e+38       1.487565022935e+39       4.958550076449e+38       1.487565022935e+39       4.958550076449e+38       3.514163029955e-08       9.411031420961e+36       1.093680149254e+40       1.093680149254e+40       3.645600495775e+39      -2.190443130300e+47       3.471083410851e-05       3.752789572613e-01 
       6.913735775731e+12       1.581283195302e-23       6.703885446768e-08       1.031302863660e+20       1.406357407897e+04       2.034149775918e-09       9.723183524441e+16       3.870489797185e-08       6.286807806431e+39       8.177710103835e+29       4.283737531910e+30       1.446632028080e+39       4.822106760266e+38       1.446632028080e+39       4.822106760266e+38       1.446632028080e+39       4.822106760266e+38       3.514163029955e-08       9.152070168985e+36       1.063585596594e+40       1.063585596594e+40       3.545285320280e+39      -2.115361663737e+47       3.480170016646e-05       3.742991166454e-01 
       6.865676043427e+12       1.603498642911e-23       6.750815373380e-08       1.017014822422e+20       1.406357407897e+04       2.048388824350e-09       9.655594363893e+16       3.897583225761e-08       6.113815118630e+39       8.008354680539e+29       4.195023922135e+30       1.406825377312e+39       4.689417924373e+38       1.406825377312e+39       4.689417924373e+38       1.406825377312e+39       4.689417924373e+38       3.514163029955e-08       8.900234696004e+36       1.034319149026e+40       1.034319149026e+40       3.447730495087e+39      -2.042853752516e+47       3.489256622441e-05       3.733243793660e-01 
